gene	p_val	avg_logFC	pct.H	pct.O	p_val_adj	cell_type	hgnc_symbol	chromosome_name	start_position	end_position	entrezgene_description	tissue	cell
ENSG00000157542	1.56e-93	1.343736964	0.119	0.004	1.72e-89	Ast	KCNJ6	21	37607373	38121345	potassium voltage-gated channel subfamily J member 6	AC	AC Ast
ENSG00000157680	0	1.54645889	0.244	0.006	0	Ast	DGKI	7	137381037	137847092	diacylglycerol kinase iota	CN	CN Ast
ENSG00000157741	2.46e-124	1.013619563	0.209	0.034	2.7e-120	Ex	UBN2	7	139230356	139308236	ubinuclein 2	AC	AC Ex
ENSG00000157741	2.22e-31	1.265862139	0.187	0.014	2.34e-27	OD	UBN2	7	139230356	139308236	ubinuclein 2	CN	CN OD
ENSG00000157741	1.03e-305	1.382529009	0.218	0.01	1.08e-301	Ast	UBN2	7	139230356	139308236	ubinuclein 2	CN	CN Ast
ENSG00000157741	1.14e-25	1.45707191	0.139	0.01	1.06e-21	In	UBN2	7	139230356	139308236	ubinuclein 2	CB	CB In
ENSG00000157827	6.52e-89	1.385683858	0.122	0.011	6.86e-85	Neu	FMNL2	2	152335174	152649826	formin like 2	CN	CN Neu
ENSG00000157827	8.26e-08	0.988764368	0.161	0.044	0.000774644	OD	FMNL2	2	152335174	152649826	formin like 2	CB	CB OD
ENSG00000157837	7.36e-47	0.821633017	0.148	0.047	8.1e-43	Ex	SPPL3	12	120762510	120904358	signal peptide peptidase like 3	AC	AC Ex
ENSG00000157985	6.95e-17	1.778175784	0.134	0.004	6.52e-13	OD	AGAP1	2	235494043	236131800	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	CB	CB OD
ENSG00000158445	1.18e-50	0.872566859	0.16	0.049	1.3e-46	Ast	KCNB1	20	49293394	49484297	potassium voltage-gated channel subfamily B member 1	AC	AC Ast
ENSG00000158445	1.45e-105	0.84144994	0.121	0.012	1.53e-101	Ast	KCNB1	20	49293394	49484297	potassium voltage-gated channel subfamily B member 1	CN	CN Ast
ENSG00000158711	1.2e-152	0.901235734	0.128	0.001	1.32e-148	Ex	ELK4	1	205597556	205631962	ETS transcription factor ELK4	AC	AC Ex
ENSG00000158716	2.2e-17	-1.103007682	0.023	0.114	2.32e-13	Ast	DUSP23	1	159780932	159782543	dual specificity phosphatase 23	CN	CN Ast
ENSG00000158856	1.55e-239	1.471559019	0.198	0.002	1.71e-235	Ex	DMTN	8	22048995	22082527	dematin actin binding protein	AC	AC Ex
ENSG00000158856	0	1.345600519	0.154	0.001	0	Ast	DMTN	8	22048995	22082527	dematin actin binding protein	CN	CN Ast
ENSG00000158865	0.011237791	-0.804258862	0.043	0.104	1	OD	SLC5A11	16	24845841	24911628	solute carrier family 5 member 11	CB	CB OD
ENSG00000158869	0.000795952	-1.149442638	0.052	0.138	1	MG	FCER1G	1	161215234	161220699	Fc fragment of IgE receptor Ig	CN	CN MG
ENSG00000159176	4.74e-05	-0.825986915	0.121	0.209	0.52192002	In	CSRP1	1	201483530	201509456	cysteine and glycine rich protein 1	AC	AC In
ENSG00000159176	2.91e-16	-0.753930955	0.178	0.272	3.06e-12	Neu	CSRP1	1	201483530	201509456	cysteine and glycine rich protein 1	CN	CN Neu
ENSG00000159363	1.59e-32	-0.756345888	0.138	0.268	1.75e-28	Ex	ATP13A2	1	16985958	17011928	ATPase cation transporting 13A2	AC	AC Ex
ENSG00000159363	7.29e-36	-0.753983134	0.11	0.224	8.03e-32	Ast	ATP13A2	1	16985958	17011928	ATPase cation transporting 13A2	AC	AC Ast
ENSG00000159363	3.94e-08	-0.711310835	0.105	0.19	0.00036976	In	ATP13A2	1	16985958	17011928	ATPase cation transporting 13A2	CB	CB In
ENSG00000159409	4.68e-49	-0.896040343	0.1	0.267	5.16e-45	Ex	CELF3	1	151700058	151716803	CUGBP Elav-like family member 3	AC	AC Ex
ENSG00000159409	9.27e-06	-0.693374226	0.053	0.107	0.086868086	In	CELF3	1	151700058	151716803	CUGBP Elav-like family member 3	CB	CB In
ENSG00000160007	1.63e-52	-0.817587463	0.11	0.296	1.79e-48	Ex	ARHGAP35	19	46860997	47005077	Rho GTPase activating protein 35	AC	AC Ex
ENSG00000160145	4.88e-75	0.758751166	0.369	0.168	5.37e-71	Ex	KALRN	3	124080023	124726325	kalirin RhoGEF kinase	AC	AC Ex
ENSG00000160213	2.67e-34	1.48425128	0.182	0.02	2.94e-30	OD	CSTB	21	43772511	43776445	cystatin B	AC	AC OD
ENSG00000160213	3.8e-75	1.462604118	0.13	0.008	4e-71	In	CSTB	21	43772511	43776445	cystatin B	CN	CN In
ENSG00000160282	1.3e-118	0.942735263	0.115	0.01	1.36e-114	Ast	FTCD	21	46136262	46155579	formimidoyltransferase cyclodeaminase	CN	CN Ast
ENSG00000160285	4.4e-21	2.146552303	0.151	0	4.13e-17	OD	LSS	21	46188141	46228824	lanosterol synthase	CB	CB OD
ENSG00000160310	8.98e-05	1.115251835	0.116	0.028	0.988286754	MG	PRMT2	21	46635595	46665124	protein arginine methyltransferase 2	AC	AC MG
ENSG00000160469	2.27e-43	-0.866655478	0.15	0.306	2.5e-39	Ex	BRSK1	19	55282072	55312562	BR serine/threonine kinase 1	AC	AC Ex
ENSG00000160551	2.96e-85	0.918263324	0.196	0.047	3.26e-81	Ex	TAOK1	17	29390464	29551904	TAO kinase 1	AC	AC Ex
ENSG00000160551	1.29e-54	0.947160777	0.108	0.018	1.42e-50	Ast	TAOK1	17	29390464	29551904	TAO kinase 1	AC	AC Ast
ENSG00000160551	1.22e-92	1.48272983	0.104	0.005	1.28e-88	Neu	TAOK1	17	29390464	29551904	TAO kinase 1	CN	CN Neu
ENSG00000160551	1.07e-28	1.268087161	0.174	0.014	1.13e-24	OD	TAOK1	17	29390464	29551904	TAO kinase 1	CN	CN OD
ENSG00000160551	5.87e-244	1.288038369	0.236	0.019	6.18e-240	Ast	TAOK1	17	29390464	29551904	TAO kinase 1	CN	CN Ast
ENSG00000160551	2.82e-12	1.326951035	0.118	0.009	2.65e-08	OD	TAOK1	17	29390464	29551904	TAO kinase 1	CB	CB OD
ENSG00000160613	1.58e-227	1.400482173	0.229	0.013	1.73e-223	Ex	PCSK7	11	117204337	117232525	proprotein convertase subtilisin/kexin type 7	AC	AC Ex
ENSG00000160613	6.97e-27	1.000070656	0.153	0.01	7.33e-23	OD	PCSK7	11	117204337	117232525	proprotein convertase subtilisin/kexin type 7	CN	CN OD
ENSG00000160613	1.04e-252	1.217020003	0.212	0.014	1.09e-248	Ast	PCSK7	11	117204337	117232525	proprotein convertase subtilisin/kexin type 7	CN	CN Ast
ENSG00000160613	4.68e-08	1.112172159	0.118	0.012	0.000492627	OPC	PCSK7	11	117204337	117232525	proprotein convertase subtilisin/kexin type 7	CN	CN OPC
ENSG00000160613	1.23e-28	1.463245849	0.15	0.009	1.15e-24	In	PCSK7	11	117204337	117232525	proprotein convertase subtilisin/kexin type 7	CB	CB In
ENSG00000160678	1.06e-45	1.9130194	0.231	0.025	1.17e-41	OD	S100A1	1	153627926	153632039	S100 calcium binding protein A1	AC	AC OD
ENSG00000160678	8.35e-75	1.212213417	0.206	0.037	8.79e-71	In	S100A1	1	153627926	153632039	S100 calcium binding protein A1	CN	CN In
ENSG00000160953	2.11e-24	1.050100766	0.205	0.047	1.98e-20	In	PWWP3A	19	1354711	1378431	PWWP domain containing 3A, DNA repair factor	CB	CB In
ENSG00000160953	4.62e-15	0.976378912	0.197	0.034	4.34e-11	Ast	PWWP3A	19	1354711	1378431	PWWP domain containing 3A, DNA repair factor	CB	CB Ast
ENSG00000161016	4.03e-32	-0.716588267	0.14	0.251	4.44e-28	Ast	RPL8	8	144789765	144792587	ribosomal protein L8	AC	AC Ast
ENSG00000161281	6.2e-40	-1.114013832	0.03	0.12	6.83e-36	Ast	COX7A1	19	36150922	36152449	cytochrome c oxidase subunit 7A1	AC	AC Ast
ENSG00000161509	1.88e-17	0.884449043	0.161	0.048	2.06e-13	OD	GRIN2C	17	74842023	74861504	glutamate ionotropic receptor NMDA type subunit 2C	AC	AC OD
ENSG00000161547	0.003251428	-0.870850818	0.048	0.12	1	MG	SRSF2	17	76734115	76737374	serine and arginine rich splicing factor 2	CN	CN MG
ENSG00000161671	2.73e-122	1.918988537	0.136	0.007	2.87e-118	Neu	EMC10	19	50476400	50490870	ER membrane protein complex subunit 10	CN	CN Neu
ENSG00000161671	2.02e-18	1.9337838	0.2	0.005	2.13e-14	OPC	EMC10	19	50476400	50490870	ER membrane protein complex subunit 10	CN	CN OPC
ENSG00000161671	1.7e-13	1.574714311	0.14	0.012	1.6e-09	OD	EMC10	19	50476400	50490870	ER membrane protein complex subunit 10	CB	CB OD
ENSG00000161960	1.23e-07	-1.085128628	0.07	0.222	0.001356869	MG	EIF4A1	17	7572706	7579006	eukaryotic translation initiation factor 4A1	AC	AC MG
ENSG00000161960	4.71e-10	-1.907720788	0.026	0.208	4.96e-06	MG	EIF4A1	17	7572706	7579006	eukaryotic translation initiation factor 4A1	CN	CN MG
ENSG00000161960	0.000415498	-1.026051768	0.032	0.121	1	OD	EIF4A1	17	7572706	7579006	eukaryotic translation initiation factor 4A1	CB	CB OD
ENSG00000162032	4.26e-10	-0.783317894	0.09	0.16	4.48e-06	Ast	SPSB3	16	1776712	1793700	splA/ryanodine receptor domain and SOCS box containing 3	CN	CN Ast
ENSG00000162032	9.54e-08	-0.714147718	0.148	0.236	0.000894769	In	SPSB3	16	1776712	1793700	splA/ryanodine receptor domain and SOCS box containing 3	CB	CB In
ENSG00000162032	0.06410995	-0.786638963	0.075	0.121	1	OD	SPSB3	16	1776712	1793700	splA/ryanodine receptor domain and SOCS box containing 3	CB	CB OD
ENSG00000162065	3.19e-148	-1.589718812	0.104	0.442	3.52e-144	Ex	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	AC	AC Ex
ENSG00000162065	4.29e-102	-1.446251998	0.061	0.261	4.72e-98	Ast	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	AC	AC Ast
ENSG00000162065	4.74e-06	-1.022743593	0.08	0.179	0.04992209	OD	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	CN	CN OD
ENSG00000162065	1.56e-11	-1.073221661	0.046	0.117	1.65e-07	Ast	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	CN	CN Ast
ENSG00000162065	7.35e-178	-1.035438568	0.045	0.122	6.89e-174	Neu	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	CB	CB Neu
ENSG00000162065	5.57e-29	-1.568113068	0.047	0.213	5.22e-25	In	TBC1D24	16	2475051	2509560	TBC1 domain family member 24	CB	CB In
ENSG00000162105	1.68e-197	1.224508444	0.17	0.003	1.85e-193	Ex	SHANK2	11	70467856	71252577	SH3 and multiple ankyrin repeat domains 2	AC	AC Ex
ENSG00000162105	3.33e-279	1.109182851	0.12	0.001	3.51e-275	Ast	SHANK2	11	70467856	71252577	SH3 and multiple ankyrin repeat domains 2	CN	CN Ast
ENSG00000162105	1.81e-36	1.855780031	0.165	0.001	1.7e-32	In	SHANK2	11	70467856	71252577	SH3 and multiple ankyrin repeat domains 2	CB	CB In
ENSG00000162188	0.000582957	-0.697613982	0.141	0.215	1	OD	GNG3	11	62707676	62709201	G protein subunit gamma 3	CN	CN OD
ENSG00000162191	3.32e-07	-0.699646643	0.062	0.114	0.003495525	Ast	UBXN1	11	62676498	62679117	UBX domain protein 1	CN	CN Ast
ENSG00000162390	3.71e-13	0.760763668	0.108	0.028	4.08e-09	OD	ACOT11	1	54542257	54639192	acyl-CoA thioesterase 11	AC	AC OD
ENSG00000162390	2.31e-40	0.771357833	0.146	0.036	2.43e-36	In	ACOT11	1	54542257	54639192	acyl-CoA thioesterase 11	CN	CN In
ENSG00000162390	4.02e-15	1.377882729	0.128	0.008	3.77e-11	Ast	ACOT11	1	54542257	54639192	acyl-CoA thioesterase 11	CB	CB Ast
ENSG00000162409	6.49e-241	1.452188784	0.215	0.006	7.14e-237	Ex	PRKAA2	1	56645314	56715335	protein kinase AMP-activated catalytic subunit alpha 2	AC	AC Ex
ENSG00000162409	5.71e-89	1.306022023	0.119	0.006	6.28e-85	Ast	PRKAA2	1	56645314	56715335	protein kinase AMP-activated catalytic subunit alpha 2	AC	AC Ast
ENSG00000162409	4.25e-23	0.890586531	0.156	0.016	4.48e-19	OD	PRKAA2	1	56645314	56715335	protein kinase AMP-activated catalytic subunit alpha 2	CN	CN OD
ENSG00000162409	4.61e-96	0.900877234	0.126	0.015	4.85e-92	Ast	PRKAA2	1	56645314	56715335	protein kinase AMP-activated catalytic subunit alpha 2	CN	CN Ast
ENSG00000162512	1.84e-05	-1.072446393	0.161	0.261	0.202738276	OPC	SDC3	1	30869466	30908758	syndecan 3	AC	AC OPC
ENSG00000162512	0.001488147	-1.33533011	0.164	0.276	1	OPC	SDC3	1	30869466	30908758	syndecan 3	CN	CN OPC
ENSG00000162599	8.33e-38	1.57455285	0.185	0.014	9.17e-34	OD	NFIA	1	60865259	61462788	nuclear factor I A	AC	AC OD
ENSG00000162599	4.55e-11	1.668719571	0.119	0.007	5.01e-07	OPC	NFIA	1	60865259	61462788	nuclear factor I A	AC	AC OPC
ENSG00000162599	1.52e-21	1.116267155	0.107	0.004	1.6e-17	OD	NFIA	1	60865259	61462788	nuclear factor I A	CN	CN OD
ENSG00000162599	4.17e-91	1.431869118	0.171	0.014	4.39e-87	In	NFIA	1	60865259	61462788	nuclear factor I A	CN	CN In
ENSG00000162599	1.58e-10	1.67454896	0.118	0.005	1.66e-06	OPC	NFIA	1	60865259	61462788	nuclear factor I A	CN	CN OPC
ENSG00000162599	0	2.071826373	0.251	0.018	0	Neu	NFIA	1	60865259	61462788	nuclear factor I A	CB	CB Neu
ENSG00000162599	2.31e-32	1.310303493	0.222	0.036	2.16e-28	In	NFIA	1	60865259	61462788	nuclear factor I A	CB	CB In
ENSG00000162599	1.25e-26	1.470358133	0.248	0.021	1.17e-22	Ast	NFIA	1	60865259	61462788	nuclear factor I A	CB	CB Ast
ENSG00000162599	1.56e-17	1.720352938	0.14	0.004	1.46e-13	OD	NFIA	1	60865259	61462788	nuclear factor I A	CB	CB OD
ENSG00000162688	0.000995191	-0.881307411	0.089	0.152	1	OD	AGL	1	99850361	99924023	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	CN	CN OD
ENSG00000162981	9.67e-66	0.783997734	0.17	0.045	1.06e-61	Ex	LRATD1	2	14632700	14650814	LRAT domain containing 1	AC	AC Ex
ENSG00000162981	6.02e-116	0.874053599	0.174	0.024	6.33e-112	Ast	LRATD1	2	14632700	14650814	LRAT domain containing 1	CN	CN Ast
ENSG00000162989	1.47e-156	1.146342144	0.149	0.006	1.62e-152	Ex	KCNJ3	2	154697855	154858354	potassium voltage-gated channel subfamily J member 3	AC	AC Ex
ENSG00000162989	5.02e-118	1.443431367	0.144	0.003	5.53e-114	Ast	KCNJ3	2	154697855	154858354	potassium voltage-gated channel subfamily J member 3	AC	AC Ast
ENSG00000162989	1.76e-29	1.220776789	0.128	0.001	1.86e-25	OD	KCNJ3	2	154697855	154858354	potassium voltage-gated channel subfamily J member 3	CN	CN OD
ENSG00000163220	9.52e-06	1.193296762	0.134	0.028	0.104774918	MG	S100A9	1	153357854	153361023	S100 calcium binding protein A9	AC	AC MG
ENSG00000163328	7.33e-95	1.029072571	0.195	0.036	8.07e-91	Ast	GPR155	2	174431571	174487094	G protein-coupled receptor 155	AC	AC Ast
ENSG00000163328	1.82e-261	1.298506562	0.385	0.053	1.92e-257	Ast	GPR155	2	174431571	174487094	G protein-coupled receptor 155	CN	CN Ast
ENSG00000163346	1.24e-47	0.968017221	0.141	0.028	1.3e-43	In	PBXIP1	1	154944076	154956123	PBX homeobox interacting protein 1	CN	CN In
ENSG00000163399	3.58e-08	1.060999813	0.119	0.019	0.000394371	OPC	ATP1A1	1	116372668	116410261	ATPase Na+/K+ transporting subunit alpha 1	AC	AC OPC
ENSG00000163399	2.44e-06	0.883751729	0.118	0.019	0.02571162	OPC	ATP1A1	1	116372668	116410261	ATPase Na+/K+ transporting subunit alpha 1	CN	CN OPC
ENSG00000163463	0.001411574	-0.810381649	0.052	0.108	1	OD	KRTCAP2	1	155169408	155173475	keratinocyte associated protein 2	CN	CN OD
ENSG00000163491	1.05e-107	0.775170421	0.107	0.009	1.1e-103	Ast	NEK10	3	27110085	27369460	NIMA related kinase 10	CN	CN Ast
ENSG00000163531	4.89e-304	1.580094118	0.252	0.003	5.38e-300	Ex	NFASC	1	204828651	205022822	neurofascin	AC	AC Ex
ENSG00000163531	1.13e-42	2.304752591	0.241	0.008	1.24e-38	In	NFASC	1	204828651	205022822	neurofascin	AC	AC In
ENSG00000163531	1.33e-141	1.658244031	0.167	0.003	1.46e-137	Ast	NFASC	1	204828651	205022822	neurofascin	AC	AC Ast
ENSG00000163531	6.03e-17	2.125565024	0.155	0	6.64e-13	OPC	NFASC	1	204828651	205022822	neurofascin	AC	AC OPC
ENSG00000163531	2.45e-219	2.359072704	0.194	0.003	2.58e-215	Neu	NFASC	1	204828651	205022822	neurofascin	CN	CN Neu
ENSG00000163531	8.51e-51	1.621465461	0.223	0.002	8.96e-47	OD	NFASC	1	204828651	205022822	neurofascin	CN	CN OD
ENSG00000163531	0	1.309795545	0.169	0.001	0	Ast	NFASC	1	204828651	205022822	neurofascin	CN	CN Ast
ENSG00000163531	8.93e-16	1.84860576	0.173	0.005	9.4e-12	OPC	NFASC	1	204828651	205022822	neurofascin	CN	CN OPC
ENSG00000163531	8.7e-30	1.619415488	0.133	0	8.16e-26	In	NFASC	1	204828651	205022822	neurofascin	CB	CB In
ENSG00000163531	6.36e-19	1.869053302	0.134	0	5.97e-15	OD	NFASC	1	204828651	205022822	neurofascin	CB	CB OD
ENSG00000163536	0.000562061	-0.906085796	0.032	0.12	1	OD	SERPINI1	3	167735243	167825568	serpin family I member 1	CB	CB OD
ENSG00000163539	9.75e-76	0.745173883	0.231	0.07	1.07e-71	Ex	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	AC	AC Ex
ENSG00000163539	1.9e-22	1.411532767	0.185	0.024	2.09e-18	In	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	AC	AC In
ENSG00000163539	2.01e-69	0.968646915	0.175	0.043	2.21e-65	Ast	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	AC	AC Ast
ENSG00000163539	3.7e-85	1.209323634	0.176	0.03	3.9e-81	Neu	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	CN	CN Neu
ENSG00000163539	1.57e-21	0.824208862	0.278	0.071	1.66e-17	OD	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	CN	CN OD
ENSG00000163539	9.81e-07	0.786809459	0.155	0.031	0.010327365	OPC	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	CN	CN OPC
ENSG00000163539	5.82e-181	0.727510585	0.118	0.04	5.46e-177	Neu	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	CB	CB Neu
ENSG00000163539	8.46e-07	0.793255001	0.204	0.076	0.007933682	OD	CLASP2	3	33496245	33718356	cytoplasmic linker associated protein 2	CB	CB OD
ENSG00000163590	3.13e-23	1.037395915	0.11	0.003	3.29e-19	OD	PPM1L	3	160755602	161078902	protein phosphatase, Mg2+/Mn2+ dependent 1L	CN	CN OD
ENSG00000163596	2.54e-201	1.213497394	0.216	0.014	2.8e-197	Ex	ICA1L	2	202773150	202871985	islet cell autoantigen 1 like	AC	AC Ex
ENSG00000163596	9.97e-26	1.086226128	0.125	0.004	1.05e-21	OD	ICA1L	2	202773150	202871985	islet cell autoantigen 1 like	CN	CN OD
ENSG00000163596	5.37e-215	1.103045604	0.158	0.008	5.65e-211	Ast	ICA1L	2	202773150	202871985	islet cell autoantigen 1 like	CN	CN Ast
ENSG00000163630	1.06e-223	0.866152856	0.127	0.039	9.94e-220	Neu	SYNPR	3	63228315	63616924	synaptoporin	CB	CB Neu
ENSG00000163644	1.95e-09	0.778294316	0.172	0.046	1.83e-05	Ast	PPM1K	4	88257620	88284769	protein phosphatase, Mg2+/Mn2+ dependent 1K	CB	CB Ast
ENSG00000163682	0	1.861238633	0.338	0.01	0	Ex	RPL9	4	39452521	39458949	ribosomal protein L9	AC	AC Ex
ENSG00000163682	7.23e-22	1.824716895	0.129	0.006	7.96e-18	In	RPL9	4	39452521	39458949	ribosomal protein L9	AC	AC In
ENSG00000163682	1.31e-127	1.473042631	0.159	0.005	1.44e-123	Ast	RPL9	4	39452521	39458949	ribosomal protein L9	AC	AC Ast
ENSG00000163682	6.91e-26	1.639328245	0.109	0.002	7.61e-22	OD	RPL9	4	39452521	39458949	ribosomal protein L9	AC	AC OD
ENSG00000163682	7.36e-23	2.963606613	0.326	0.004	8.11e-19	MG	RPL9	4	39452521	39458949	ribosomal protein L9	AC	AC MG
ENSG00000163682	1.55e-81	2.07310521	0.364	0.006	1.63e-77	OD	RPL9	4	39452521	39458949	ribosomal protein L9	CN	CN OD
ENSG00000163682	0	1.874463007	0.294	0.004	0	Ast	RPL9	4	39452521	39458949	ribosomal protein L9	CN	CN Ast
ENSG00000163682	4.16e-84	1.78141558	0.118	0.001	4.38e-80	In	RPL9	4	39452521	39458949	ribosomal protein L9	CN	CN In
ENSG00000163682	3.23e-18	2.459329164	0.173	0	3.4e-14	OPC	RPL9	4	39452521	39458949	ribosomal protein L9	CN	CN OPC
ENSG00000163682	2.77e-11	2.410418325	0.165	0.007	2.91e-07	MG	RPL9	4	39452521	39458949	ribosomal protein L9	CN	CN MG
ENSG00000163682	0	2.222766185	0.189	0.003	0	Neu	RPL9	4	39452521	39458949	ribosomal protein L9	CB	CB Neu
ENSG00000163682	5.47e-32	1.629322271	0.154	0.004	5.13e-28	In	RPL9	4	39452521	39458949	ribosomal protein L9	CB	CB In
ENSG00000163682	2.49e-14	1.663534287	0.108	0.002	2.34e-10	OD	RPL9	4	39452521	39458949	ribosomal protein L9	CB	CB OD
ENSG00000163728	1.18e-113	0.857683501	0.368	0.124	1.3e-109	Ex	TTC14	3	180602163	180617828	tetratricopeptide repeat domain 14	AC	AC Ex
ENSG00000163817	3.79e-39	-1.899299437	0.027	0.175	3.98e-35	Neu	SLC6A20	3	45755449	45796536	solute carrier family 6 member 20	CN	CN Neu
ENSG00000163873	1.42e-23	1.517239891	0.105	0	1.33e-19	In	GRIK3	1	36795527	37034515	glutamate ionotropic receptor kainate type subunit 3	CB	CB In
ENSG00000163931	1.71e-10	-0.945082031	0.069	0.158	1.6e-06	In	TKT	3	53224712	53256052	transketolase	CB	CB In
ENSG00000163931	0.010635659	-0.931885116	0.081	0.146	1	OD	TKT	3	53224712	53256052	transketolase	CB	CB OD
ENSG00000164031	9.93e-80	0.904983662	0.207	0.057	1.09e-75	Ex	DNAJB14	4	99896248	99946618	DnaJ heat shock protein family (Hsp40) member B14	AC	AC Ex
ENSG00000164070	1.81e-42	0.7758116	0.108	0.026	2e-38	Ast	HSPA4L	4	127781821	127840733	heat shock protein family A (Hsp70) member 4 like	AC	AC Ast
ENSG00000164076	4.85e-63	-0.718804457	0.291	0.499	5.34e-59	Ex	CAMKV	3	49857988	49869935	CaM kinase like vesicle associated	AC	AC Ex
ENSG00000164089	2.25e-13	-0.767324389	0.179	0.248	2.36e-09	In	ETNPPL	4	108742048	108763054	ethanolamine-phosphate phospho-lyase	CN	CN In
ENSG00000164124	6.63e-14	0.729200003	0.297	0.107	7.3e-10	In	TMEM144	4	158201604	158255416	transmembrane protein 144	AC	AC In
ENSG00000164161	7.61e-06	0.833119161	0.129	0.039	0.071312567	OD	HHIP	4	144646156	144745271	hedgehog interacting protein	CB	CB OD
ENSG00000164176	2.42e-10	1.235050739	0.152	0.024	2.67e-06	OPC	EDIL3	5	83940554	84384880	EGF like repeats and discoidin domains 3	AC	AC OPC
ENSG00000164176	1.46e-127	1.39241735	0.27	0.049	1.53e-123	Neu	EDIL3	5	83940554	84384880	EGF like repeats and discoidin domains 3	CN	CN Neu
ENSG00000164176	5.49e-18	0.793691868	0.211	0.049	5.78e-14	OD	EDIL3	5	83940554	84384880	EGF like repeats and discoidin domains 3	CN	CN OD
ENSG00000164176	2.14e-19	2.01308746	0.209	0.005	2.25e-15	OPC	EDIL3	5	83940554	84384880	EGF like repeats and discoidin domains 3	CN	CN OPC
ENSG00000164176	8.52e-12	0.990118383	0.339	0.123	7.99e-08	OD	EDIL3	5	83940554	84384880	EGF like repeats and discoidin domains 3	CB	CB OD
ENSG00000164187	1e-57	0.853682711	0.14	0.036	1.1e-53	Ex	LMBRD2	5	36098407	36151887	LMBR1 domain containing 2	AC	AC Ex
ENSG00000164292	8.22e-17	0.953017648	0.154	0.047	9.05e-13	OD	RHOBTB3	5	95713522	95824383	Rho related BTB domain containing 3	AC	AC OD
ENSG00000164292	2.19e-08	1.073097532	0.109	0.021	0.000205205	Ast	RHOBTB3	5	95713522	95824383	Rho related BTB domain containing 3	CB	CB Ast
ENSG00000164327	6.19e-67	1.133362529	0.112	0.014	6.51e-63	Neu	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CN	CN Neu
ENSG00000164327	1.51e-29	1.137175545	0.205	0.023	1.59e-25	OD	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CN	CN OD
ENSG00000164327	1.94e-96	0.823815121	0.164	0.026	2.05e-92	Ast	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CN	CN Ast
ENSG00000164327	3.98e-06	0.877461568	0.109	0.017	0.041872431	OPC	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CN	CN OPC
ENSG00000164327	1.85e-16	0.927654175	0.155	0.041	1.73e-12	In	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CB	CB In
ENSG00000164327	4.59e-07	0.813548149	0.124	0.028	0.004304181	OD	RICTOR	5	38937920	39074399	RPTOR independent companion of MTOR complex 2	CB	CB OD
ENSG00000164466	2.24e-74	0.774932282	0.154	0.032	2.46e-70	Ex	SFXN1	5	175477062	175529742	sideroflexin 1	AC	AC Ex
ENSG00000164880	1.02e-107	0.936959788	0.143	0.015	1.13e-103	Ex	INTS1	7	1470277	1504389	integrator complex subunit 1	AC	AC Ex
